Record_ID,Title,Platform,Source system,Source URL,Evidence status,Review status,Notes
source-item:stairway:https-www-stairwaytohell-com-authors-pscott-ab-diaryofagame-omegaorb-html,Diary of a Game: Omega Orb,BBC Micro / Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/authors/pscott/AB-DiaryOfAGame-OmegaOrb.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-homepage-html:due-to-be-released-by-atarisoft,Due to be released,BBC Micro / Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/lostandfound/homepage.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-e-html:e-type:4th-dimension,E-TYPE,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/e.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-e-html:eddie-kidd-jump-challenge:martech,EDDIE KIDD JUMP CHALLENGE,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/e.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-e-html:electron-invaders:micropower,ELECTRON INVADERS,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/e.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-e-html:elite:acornsoft,ELITE,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/e.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-e-html:elite:superior-rr,ELITE,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/e.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-homepage-html:elite,ELITE,BBC Micro / Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/lostandfound/homepage.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-indexb-html:elite-legal-row-over-star,ELITE LEGAL ROW OVER STAR,BBC Micro / Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/lostandfound/indexb.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-e-html:elixir:superior,ELIXIR,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/e.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-e-html:empire:shards,EMPIRE,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/e.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-e-html:english-civil-war:redshift,ENGLISH CIVIL WAR,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/e.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-e-html:enigma:brainbox,ENIGMA,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/e.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-e-html:er-bert:microbyte,ER*BERT,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/e.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-e-html:escape-from-moonbase-alpha:micropower,ESCAPE FROM MOONBASE ALPHA,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/e.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-e-html:evening-star:hewson,EVENING STAR,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/e.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-e-html:exile:superior,EXILE,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/e.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-homepage-html:exile,EXILE,BBC Micro / Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/lostandfound/homepage.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-homepage-html:explorer,EXPLORER,BBC Micro / Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/lostandfound/homepage.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-homepage-html:exterminator,EXTERMINATOR,BBC Micro / Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/lostandfound/homepage.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-homepage-html:eyes,EYES,BBC Micro / Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/lostandfound/homepage.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway:https-www-stairwaytohell-com-electron-adventures-html,Electron Adventures,BBC Micro / Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/adventures.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway:https-www-stairwaytohell-com-electron-cheats-html,Electron Cheats,BBC Micro / Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/cheats.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway:https-www-stairwaytohell-com-electron-dfs-homepage-html,Electron Disk Images & .INF Archive,BBC Micro / Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/dfs/homepage.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway:https-www-stairwaytohell-com-electron-other-html,Electron Educational Software,BBC Micro / Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/other.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-homepage-html:felix,FELIX,BBC Micro / Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/lostandfound/homepage.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-f-html:felix-and-the-fruit-monsters:micropower,FELIX AND THE FRUIT MONSTERS,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/f.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-f-html:felix-in-the-factory:micropower,FELIX IN THE FACTORY,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/f.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-f-html:felix-meets-the-evil-weevils:micropower,FELIX MEETS THE EVIL WEEVILS,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/f.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-f-html:fighter-pilot:kansas,FIGHTER PILOT,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/f.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-f-html:firebug:acornsoft,FIREBUG,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/f.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-f-html:firetrack:superior,FIRETRACK,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/f.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-lost:https-www-stairwaytohell-com-lostandfound-homepage-html:firetrack,FIRETRACK,BBC Micro / Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/lostandfound/homepage.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
source-item:stairway-catalogue:https-www-stairwaytohell-com-electron-f-html:first-moves-chess:longman,FIRST MOVES CHESS,Acorn Electron,Stairway To Hell,https://www.stairwaytohell.com/electron/f.html,Secondary database evidence,Auto-imported,"Metadata only; no binaries, images, scans or long text copied."
